id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,年份
4780048877880749,LxAr5x48R,7743918850,没事闲溜达一圈,不是所有的坚持都有结果，但是总有一些坚持，能从一寸冰封的土地里，培育出十万朵怒放的蔷薇！请中纪委领导、国家信访局领导：关注河北省秦皇岛市海港区顺启检测站遭遇黑恶势力网络诬告，企业在行政复议期间被毁灭性强拆，工人无家可归，诬告人黑恶势力至今逍遥法外，请问在当今社会这样不按法律程序强拆合法吗？受牵连遭遇诬告没有地方说理吗？不顾几十个工人失业后的死活吗？@秦皇岛市纪委监委@领导参阅@最高人民法院@司法部@求是@河北省人民政府@河北省群众工作中心@中央网信办举报中心@凤凰周刊祖国反黑站,,,"秦皇岛市纪委监委,领导参阅,最高人民法院,司法部,求是,河北省人民政府,河北省群众工作中心,中央网信办举报中心,凤凰周刊",,3,1,3,2022-06-13 23:58:00,祖国反黑站超话,"['https://wx4.sinaimg.cn/large/008s4H2Wly1h3724ekxmrj31400u0wl4.jpg', 'https://wx1.sinaimg.cn/large/008s4H2Wly1h3724goc7ij30zg1ba495.jpg', 'https://wx1.sinaimg.cn/large/008s4H2Wly1h3724k4gfqj31400u0k7i.jpg', 'https://wx3.sinaimg.cn/large/008s4H2Wly1h3724nou2fj31400u0aou.jpg', 'https://wx1.sinaimg.cn/large/008s4H2Wly1h3724s9w42j31jk15o4qp.jpg', 'https://wx1.sinaimg.cn/large/008s4H2Wly1h3724v996gj31jk15oqp3.jpg', 'https://wx3.sinaimg.cn/large/008s4H2Wly1h3724z67asj31jk15okjc.jpg', 'https://wx2.sinaimg.cn/large/008s4H2Wly1h37251jj25j30wo1uotmw.jpg', 'https://wx2.sinaimg.cn/large/008s4H2Wly1h37254nuozj31jk223nkt.jpg']",,,2022
4781132716182662,Ly2DdpWom,7725889448,红尘一路错,【巧了不是！#法官排队做核酸偶遇躲债老赖#，当场抓人去银行取钱还债】近日，黑龙江大庆，执行法官孙茂隆和助理肖彬做核酸时，发现一男子与正在找的被执行人李某相似。法官来到男子身边叫出其名字，对方答应了。此前，李某欠某企业租金，还了一部分后当起了老赖。法网恢恢，他怎么也没想到，做核酸时能被执行法官认出来。@西部决策L西部决策的微博视频,,,西部决策,法官排队做核酸偶遇躲债老赖,0,0,0,2022-06-16 23:45:00,社会综合 · 视频社区,,"http://f.video.weibocdn.com/o0/qrm7vK1ylx07WTQHuOPS01041200bXd10E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693062609&ssig=HyfaNCcHDl&KID=unistore,video",,2022
4782223344275702,Lyv0ihWiW,3255842497,苏家屯发布,区人民检察院与工商联召开深入优化法治营商环境座谈会#喜迎二十大辽宁在行动#为营造良好法治营商环境，服务保障民营企业高质量发展，近日，区人民检察院联合区工商联到座谈，共同探讨如何深入优化法治营商环境，面对面聆听企业代表心声，实对实开展检察问需问计。座谈会上，区人民检察院负责同志介绍了检察院近年来立足检察职能，服务保障优化营商环境的做法与成效。各相关部室负责人结合部门职能，向与会企业介绍了检察院服务保障优化法治营商环境的具体做法及典型案例。沈南商会负责人就会员企业发展中存在的困难和问题与检察院相关部门进行沟通，研究解决办法和落实措施。区人民检察院将在沈南商会设立沈阳市苏家屯区人民检察院驻沈南商会法制化营商环境建设服务站，为企业纾困解难，为民营企业发展提供优质的法治服务，营造良好的法治化环境。下一步，区人民检察院与沈南商会将召开不同行业、不同规模的企业家座谈会，不断总结检察机关服务企业发展的方法、措施、经验，探索服务企业发展的新路子，为企业发展创造良好的内外发展环境和公平公正的司法环境，为推动全区经济社会高质量发展作出新的更大贡献。文章来源：区工商联供稿：张凌宇审核：李海洋,,,,喜迎二十大 辽宁在行动,0,0,0,2022-06-19 23:59:00,HUAWEI MatePad Pro,"['https://wx1.sinaimg.cn/large/c21036c1ly1h3dzvinczzj20dm09jn1v.jpg', 'https://wx2.sinaimg.cn/large/c21036c1ly1h3dzviygx3j20ep0b1dlc.jpg']",,,2022
4782585904107724,LyEr4heBC,3266958103,绩效通,企业今年效益不好，就不安排加薪了行不行？◆这两年受大环境影响，相信有很多老板心中有这样的疑问，也是这么思考和打算的。如果冻结固定加薪，肯定是合理的，现在不减薪、准时发薪的都算是良心企业了。◆但是，不加薪不等于什么激励都不做。加薪通常是固定的，但激励是弹性的。越是不打算走固定加薪的企业，更应该强化弹性激励。企业一定要为愿意干的、有能力干的员工创造“加薪机会”。比如，有员工想干更多的活，包括职责内和职责外的，有员工想突破现在的绩效，包括在开源节流等各方面有所作为。◆企业要通过薪酬变革，构建激励性的分配激励机制，让拿到好的结果、效果的员工获得更多的收入。这样，企业不仅能留住优秀人才，还能激励团队快速突围。◆《绩效核能》方案定制班，6月25-28日～杭州～不做好方案不离场！,,,,,0,0,0,2022-06-20 23:59:00,HUAWEI Mate30 Pro 5G,"['https://wx3.sinaimg.cn/large/c2b9d317gy1h3f5if1pjnj20rk12ztgc.jpg', 'https://wx1.sinaimg.cn/large/c2b9d317gy1h3f5hq7v8qj20ku110n16.jpg', 'https://wx1.sinaimg.cn/large/c2b9d317gy1h3f5igooh5j20u01ai463.jpg']",,,2022
4779684506636107,LxqXorQlZ,1295493577,北京小马识途网络营销机构,发布了头条文章：《企业为什么要做网络舆情优化？怎么做舆情优化？》O企业为什么要做网络舆情优化？怎么做舆情优化？,http://t.cn/A6Xkdqi2,,,,0,0,1,2022-06-12 23:50:00,微博 weibo.com,,,,2022
4779324299285179,LxhApCXuX,7605621351,定远电商,推动传统产业转型升级，集聚新兴产业新动能，是发展实体经济的重要课题之一。2022年京东618期间，京东智能城市重磅发布产业数智化升级九大实践。协同政府、服务产业链上下游企业，京东智能城市的产业案例成果惠及一、二、三产多领域，地域涵盖北京、福州、台州等多地区。以技术促产业，以产业促经济，京东智能城市以“有责任的供应链”为企业兴、产业强、城市美贡献“云力量”。,,,,,0,0,0,2022-06-11 23:59:00,iPhone客户端,"['https://wx3.sinaimg.cn/large/008iIpy7ly1h34qxavxoej30u031qh90.jpg', 'https://wx1.sinaimg.cn/large/008iIpy7ly1h34qx8ng67j30u020kduu.jpg', 'https://wx2.sinaimg.cn/large/008iIpy7ly1h34qxc3lawj30u01zvws1.jpg']",,,2022
4782944465719446,LyNLonZT8,6444725927,吉视守望都市,【长春推介“管家式”服务助力企业信用修复】近日，长春市政务服务和数字化建设管理局在长春新区组织召开“信用修复提醒告知制度”视频推介会，在全市范围内宣传推介长春新区“管家式”信用修复服务做法，进一步提升信用监管效能，切实保障市场主体合法权益，全面助力中小微企业健康发展。L吉视守望都市的微博视频,,,,,0,0,0,2022-06-21 23:44:00,微博视频号,,"http://f.video.weibocdn.com/o0/aOmuN5Hhlx07X1K2VkX601041200rWUf0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1693062754&ssig=zS4sYhTF6R&KID=unistore,video",,2022
4783309218908821,LyXfHBnAF,1075688032,大连天合陈爱民,财政部发布政府补助、合并财务报表、现金流量表企业、小企业会计准则等会计准则实施问答@新浪博客O财政部发布政府补助、合并财务报表、现金流量表企业、小企业会计准则等会计准则实施问答,,,新浪博客,,0,0,0,2022-06-22 23:54:00,新浪博客,,,,2022
4780408397366335,LxJMXuUjR,1724545580,我是一个书生的养乐多,“三十岁以上、单身、独居--从定义来看，你完全符合新时代女性的条件。但为什么杂志上写的那些信息，对你来说却像另一个世界?杂志上介绍的新时代女性范本，都像你以前向往的偶像剧女主角。不是在大企业上班，就是自己开公司，或者拥有厉害的证照。她们全都是“特别”的人，和你这个“凡人”不一样。”—绝叫,,,,,0,0,0,2022-06-14 23:47:00,iPhone客户端,,,,2022
4778960862318771,Lx88e9Jdx,2549975514,用户2549975514,【稀土新材料项目致力高性能钕铁硼磁体研发】近日从包头稀土高新区获悉，该区首个驻区企业包头金山磁材有限公司（以下简称金山磁材）牵头承担的“稀土新材料”国家重点研发计划“多主相钕铁硼磁体重稀土极致应用关键技术研究”项目（以下简称项目）正式启动实施。O网页链接,,,,,0,0,0,2022-06-10 23:55:00,HUAWEI P40 Pro 5G,,,,2022
4782221712425287,LyuXFaaVx,7383683115,跨过星辰大海6,这家数据真的可以啊，以前以为就说说而已，粉圈哪个不吹逼，今天围观看到就一个普普通通的角色点赞和评论，也有点惊人了，微博现在去水了，有些大的营销号可能还不及她们一个大粉评论数了，想起来我们公司前段也搞直播卖货，老是让我们发朋友圈拉人，想要热度，想要活人，因为有活人才能推销才能卖出去货，现在企业都难，买水的那些有个屁用，根本成交不了变不了现，现在这世道，除非你是资源咖，否则氪金能力才是最根本，虽然老是能看到别人说他糊了，就这，短期还真糊不了,,,,,0,0,1,2022-06-19 23:52:00,HUAWEI Mate 30 5G,,,,2022
4782944307380433,LyNL8uXZf,3341480922,阿兰教授,我在《阿兰猪周期理论》里说，农业是高度成熟和低利润的产业，并不适合普遍性的企业化经营，尤其是大集团经营，因为它在财务成本、人力成本和管理效率方面，存在着天然的缺陷！所以，大集团直接经营农业的模式必然衰亡！国内外工业化国家的农业发展史也证明了这个论断，无论是欧美的大资本农业，还是苏联的集体农庄，都必然衰落和低效。此处不多讲了。其二，我说养猪散户要消亡，小农模式的农业也是没有出路的，因为无法适应现代工业化经营和科技应用，也是必然要消亡的。其三，未来农业的成功模式，是专业化的家庭农场。由新一代有知识有文化的家庭经营，技术、管理等都是高度专业的，关键家庭经营有着极强的责任心和利益关联，组织极简，在工业化大分工的市场经济条件下，效率极高。有人反对说“家庭经营，资金啊！能力啊、资源啊！等都有限，比不了大集团啊”，我说，正是因为我们实现了工业化，才使得家庭农场有了能够大规模经营农业的可能！当下的我们，资金动员不再昂贵，各种机械、自动化、智能化和高科技等已经非常发达，有了高度分工的市场机制，已经可以很容易地实现对家庭农场的规模化经营农业提高足够的支持！这才是家庭农场未来是必然之路的真正底层逻辑#三农##养猪##猪周期##v光计划#,,,,"三农,养猪,猪周期,v光计划",0,0,3,2022-06-21 23:44:00,小米11 Pro,,,,2022
4783672743695703,Lz6I2fvq7,5385579770,淄博检察,#案件播报#【#两人为牟利伪造借条骗取企业转型奖励金#】为牟利“唱双簧”，勾结他人通过虚假诉讼方式骗取政府企业转型奖励金……在检察机关的努力下，这起历时5年，涉案金额达300万元的虚假诉讼案件终于水落石出，法院采纳了再审检察建议并作出再审判决进行纠正。涉案当事人李某、陈某日前因涉嫌虚假诉讼罪被湖北省浠水县检察院提起公诉。（检察日报）O伪造借条骗取企业转型奖励金,,,,"案件播报,两人为牟利伪造借条骗取企业转型奖励金",0,0,0,2022-06-23 23:58:00,vivo X60 蔡司影像,,,,2022
4783672069457110,Lz6GWDGe2,7002781870,领英顾问Emily,为什么英国的商科那么流行？！🤔🌼英国是世界金融中心，商科专业能得到国家和企业的支持，师资力量和教育资源丰富！🌼专业设置上，几乎涵盖了所有专业，十分详细，可以根据未来就业方向进行选择！！🌼世界上只有不足1%的商学院能获得三重认证，大约90所院校，英国就有20+！有相关专业想了解的，欢迎来咨询！#英国留学申请机构##英国留学中介##出国留学#,,,,"英国留学申请机构,英国留学中介,出国留学",0,0,1,2022-06-23 23:56:00,微博网页版,['https://wx2.sinaimg.cn/large/007DUXsGgy1h3ibyxmho6j30wi14e79a.jpg'],,,2022
4778960406446278,Lx87ur2Ye,5820180682,会计师可我看,今天弄多多又挣了200块，有点开心。税法真题20页码，税法的企业所得税大题2小时，审计100道主观题30分钟，太困了，准备睡觉,,,,,0,0,0,2022-06-10 23:53:00,vivo Y76s,"['https://wx1.sinaimg.cn/large/006lSSRYgy1h33l4rm3mvj30u01uwgul.jpg', 'https://wx1.sinaimg.cn/large/006lSSRYgy1h33l4s5pgyj30u01uwtg9.jpg', 'https://wx3.sinaimg.cn/large/006lSSRYgy1h33l4sohajj30u01uwjyk.jpg']",,,2022
4783672772789132,Lz6I5bHA0,2993539525,时光-之翼,真敢说的郎咸平：跨国企业统治地球的秘密（真相版）O网页链接,,,,,0,0,0,2022-06-23 23:58:00,分享按钮,,,,2022
4782223523843040,Lyv0Ag7Kw,2801287904,四川监狱,【#领导干部子女的配偶经商也需报告#】#领导干部配偶子女等经商办企业管理规定#警官说法近日，中共中央办公厅印发了《领导干部配偶、子女及其配偶经商办企业管理规定》。《规定》要求，领导干部每年报告个人有关事项时，应当如实填报配偶、子女及其配偶经商办企业情况，年度集中报告后新产生的经商办企业情况要及时报告。对领导干部报告情况要进行随机抽查和重点查核，发现有关经商办企业违反禁业规定的，责令领导干部作出说明，由其配偶、子女及其配偶退出经商办企业，或者由领导干部本人退出现职、接受职务调整，并视情况给予领导干部相应处理处分。（新华社客户端）@法治四川,,,法治四川,"领导干部子女的配偶经商也需报告,领导干部配偶子女等经商办企业管理规定",34,12,2,2022-06-20 00:00:00,警官说法超话,['https://wx2.sinaimg.cn/large/a6f842e0ly1h3dzwavuy5j20qo3jj1jo.jpg'],,,2022
